Dani Alves,BRA,DF,38,14,13,1098,12.2,1,3,4,1,0,0,2,1,0.3,0.3,2.3,2.5,33,72,25,0.08,0.25,0.33,0.08,0.33,0.02,0.19,0.21,0.02,0.21,2022,Barcelona
Pierre-Emerick Aubameyang,GAB,FW,32,17,13,1082,12,11,1,12,11,0,0,0,0,7.8,7.8,1.1,8.9,16,16,79,0.91,0.08,1,0.91,1,0.65,0.09,0.74,0.65,0.74,2022,Barcelona
Nicolás González,ESP,MF,19,27,12,1114,12.4,2,1,3,2,0,0,6,0,1.4,1.4,0.8,2.2,37,65,45,0.16,0.08,0.24,0.16,0.24,0.11,0.07,0.18,0.11,0.18,2022,Barcelona
Pedri,ESP,MF,18,12,10,885,9.8,3,1,4,3,0,0,0,0,1.3,1.3,1.2,2.5,23,84,42,0.31,0.1,0.41,0.31,0.41,0.13,0.12,0.25,0.13,0.25,2022,Barcelona
Óscar Mingueza,ESP,DF,22,19,9,894,9.9,0,1,1,0,0,0,2,0,0.3,0.3,0.9,1.2,13,43,40,0,0.1,0.1,0,0.1,0.03,0.09,0.12,0.03,0.12,2022,Barcelona
Clément Lenglet,FRA,DF,26,21,7,826,9.2,0,1,1,0,0,0,4,0,0.2,0.2,0.3,0.5,19,80,1,0,0.11,0.11,0,0.11,0.02,0.04,0.05,0.02,0.05,2022,Barcelona
Luuk de Jong,NED,FW,30,21,6,654,7.3,6,0,6,6,0,0,1,0,4.6,4.6,0.2,4.8,4,9,48,0.83,0,0.83,0.83,0.83,0.63,0.03,0.67,0.63,0.67,2022,Barcelona
Abdessamad Ezzalzouli,MAR,FW,19,10,6,580,6.4,1,0,1,1,0,0,4,0,1.3,1.3,0.9,2.2,47,8,76,0.16,0,0.16,0.16,0.16,0.2,0.14,0.33,0.2,0.33,2022,Barcelona
Philippe Coutinho,BRA,"MF,FW",29,12,5,503,5.6,2,0,2,1,1,1,1,0,3.1,2.3,0.3,2.5,22,35,49,0.36,0,0.36,0.18,0.18,0.55,0.04,0.6,0.41,0.46,2022,Barcelona
Sergi Roberto,ESP,"MF,DF",29,9,4,400,4.4,2,1,3,2,0,0,1,0,1.5,1.5,0.4,1.9,6,15,15,0.45,0.23,0.68,0.45,0.68,0.33,0.1,0.43,0.33,0.43,2022,Barcelona
Adama Traoré,ESP,FW,25,11,4,382,4.2,0,2,2,0,0,0,0,0,0.7,0.7,0.9,1.6,34,10,55,0,0.47,0.47,0,0.47,0.16,0.21,0.37,0.16,0.37,2022,Barcelona
Jutglà,ESP,FW,22,6,4,301,3.3,1,0,1,1,0,0,1,0,1.6,1.6,0.2,1.8,10,4,38,0.3,0,0.3,0.3,0.3,0.48,0.07,0.55,0.48,0.55,2022,Barcelona
Ansu Fati,ESP,FW,18,10,3,336,3.7,4,0,4,4,0,0,0,0,1.3,1.3,0.4,1.8,20,9,49,1.07,0,1.07,1.07,1.07,0.36,0.12,0.47,0.36,0.47,2022,Barcelona
Neto,BRA,GK,32,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,2022,Barcelona
Antoine Griezmann,FRA,FW,30,3,3,263,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,5,11,15,0,0,0,0,0,0.09,0,0.09,0.09,0.09,2022,Barcelona
Martin Braithwaite,DEN,FW,30,4,3,235,2.6,2,1,3,2,0,0,0,0,0.9,0.9,1.2,2.1,5,4,24,0.77,0.38,1.15,0.77,1.15,0.33,0.46,0.79,0.33,0.79,2022,Barcelona
Riqui Puig,ESP,MF,21,15,2,487,5.4,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,9,40,24,0.18,0,0.18,0.18,0.18,0.12,0.04,0.16,0.12,0.16,2022,Barcelona
Yusuf Demir,AUT,FW,18,6,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,3,17,0,0,0,0,0,0.04,0,0.04,0.04,0.04,2022,Barcelona
Alejandro Balde,ESP,"DF,FW",17,5,2,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0.1,9,7,23,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,2022,Barcelona
Sergio Agüero,ARG,FW,33,4,2,151,1.7,1,0,1,1,0,0,0,0,1,1,0.1,1.1,4,3,13,0.6,0,0.6,0.6,0.6,0.61,0.07,0.68,0.61,0.68,2022,Barcelona
Ilias Akhomach,MAR,FW,17,2,2,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,7,11,13,0,0,0,0,0,0.11,0.43,0.54,0.11,0.54,2022,Barcelona
Emerson,BRA,DF,22,3,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2022,Barcelona
Samuel Umtiti,FRA,DF,27,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2022,Barcelona
Alvaro Sanz,ESP,MF,20,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,0.05,0,0.05,2022,Barcelona
Estanis,ESP,FW,17,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Barcelona
Mika Màrmol,ESP,DF,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Barcelona
Lazar Carević,MNE,GK,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Arnau Comas,ESP,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Lucas De Vega,ESP,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Guillem Jaime,ESP,DF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Rey Manaj,ALB,FW,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Jandro Orellana,ESP,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Iñaki Peña,ESP,GK,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Miralem Pjanić,BIH,MF,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Arnau Tenas,ESP,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Barcelona
Squad Total,,,26.2,38,418,3420,38,68,52,120,62,6,7,97,5,63.4,57.9,47.6,105.5,961,2079,2059,1.79,1.37,3.16,1.63,3,1.67,1.25,2.92,1.52,2.78,2022,Barcelona
Opponent Total,,,27.7,38,418,3420,38,38,27,65,36,2,3,93,5,34.4,32.1,24.7,56.8,448,938,931,1,0.71,1.71,0.95,1.66,0.91,0.65,1.56,0.84,1.49,2022,Barcelona
Jan Oblak,SVN,GK,28,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Atletico Madrid
Koke,ESP,MF,29,31,29,2508,27.9,1,2,3,1,0,0,6,0,1,1,1.5,2.4,28,197,53,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.09,0.03,0.09,2022,Atletico Madrid
Marcos Llorente,ESP,"MF,DF",26,29,29,2447,27.2,0,2,2,0,0,0,5,0,0.7,0.7,2.6,3.3,63,81,181,0,0.07,0.07,0,0.07,0.02,0.1,0.12,0.02,0.12,2022,Atletico Madrid
Yannick Carrasco,BEL,"FW,MF",27,34,28,2583,28.7,6,6,12,4,2,2,5,0,5.3,3.8,7,10.8,141,84,263,0.21,0.21,0.42,0.14,0.35,0.18,0.24,0.43,0.13,0.38,2022,Atletico Madrid
Stefan Savić,MNE,DF,30,28,28,2440,27.1,0,0,0,0,0,0,12,0,1.9,1.9,0.1,2,30,74,6,0,0,0,0,0,0.07,0,0.08,0.07,0.08,2022,Atletico Madrid
Rodrigo De Paul,ARG,MF,27,36,24,2151,23.9,3,1,4,3,0,0,7,0,1.6,1.6,4.6,6.2,65,162,53,0.13,0.04,0.17,0.13,0.17,0.07,0.19,0.26,0.07,0.26,2022,Atletico Madrid
José María Giménez,URU,DF,26,24,24,2042,22.7,1,1,2,1,0,0,7,0,1.7,1.7,0.9,2.6,5,44,2,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.11,0.08,0.11,2022,Atletico Madrid
Geoffrey Kondogbia,CTA,"MF,DF",28,28,21,1882,20.9,1,2,3,1,0,0,13,2,0.4,0.4,0.9,1.3,11,76,7,0.05,0.1,0.14,0.05,0.14,0.02,0.04,0.06,0.02,0.06,2022,Atletico Madrid
Mario Hermoso,ESP,DF,26,26,21,1865,20.7,2,1,3,2,0,0,6,1,2.2,2.2,0.8,2.9,38,123,21,0.1,0.05,0.14,0.1,0.14,0.1,0.04,0.14,0.1,0.14,2022,Atletico Madrid
Ángel Correa,ARG,"FW,MF",26,36,21,1856,20.6,12,5,17,12,0,0,3,1,7.3,7.3,3.7,11,38,65,149,0.58,0.24,0.82,0.58,0.82,0.35,0.18,0.53,0.35,0.53,2022,Atletico Madrid
Antoine Griezmann,FRA,"FW,MF",30,26,21,1695,18.8,3,4,7,3,0,0,3,0,5.1,5.1,3.1,8.2,39,53,126,0.16,0.21,0.37,0.16,0.37,0.27,0.17,0.44,0.27,0.44,2022,Atletico Madrid
Luis Suárez,URU,FW,34,35,20,1835,20.4,11,2,13,9,2,3,7,0,10,7.7,1.3,8.9,16,40,105,0.54,0.1,0.64,0.44,0.54,0.49,0.06,0.55,0.38,0.44,2022,Atletico Madrid
Thomas Lemar,FRA,MF,25,24,17,1440,16,4,5,9,4,0,0,2,0,3.4,3.4,3.3,6.8,54,95,92,0.25,0.31,0.56,0.25,0.56,0.21,0.21,0.42,0.21,0.42,2022,Atletico Madrid
Felipe,BRA,DF,32,26,15,1504,16.7,2,1,3,2,0,0,5,1,0.7,0.7,0.4,1.1,5,32,2,0.12,0.06,0.18,0.12,0.18,0.04,0.02,0.07,0.04,0.07,2022,Atletico Madrid
Reinildo Mandava,MOZ,DF,27,17,15,1298,14.4,0,0,0,0,0,0,5,0,0.5,0.5,0.1,0.5,15,43,25,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,2022,Atletico Madrid
João Félix,POR,"FW,MF",21,24,13,1263,14,8,4,12,8,0,0,3,1,5.7,5.7,4.7,10.4,42,49,82,0.57,0.29,0.86,0.57,0.86,0.41,0.33,0.74,0.41,0.74,2022,Atletico Madrid
Renan Lodi,BRA,DF,23,29,13,1181,13.1,2,2,4,2,0,0,4,0,0.7,0.7,1.8,2.5,39,32,88,0.15,0.15,0.3,0.15,0.3,0.05,0.14,0.19,0.05,0.19,2022,Atletico Madrid
Kieran Trippier,ENG,"DF,FW",30,15,12,976,10.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,14,80,70,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,2022,Atletico Madrid
Šime Vrsaljko,CRO,DF,29,21,10,914,10.2,1,2,3,1,0,0,4,0,1.3,1.3,0.5,1.7,27,45,39,0.1,0.2,0.3,0.1,0.3,0.12,0.05,0.17,0.12,0.17,2022,Atletico Madrid
Matheus Cunha,BRA,FW,22,29,8,1063,11.8,6,4,10,6,0,0,3,0,5.8,5.8,2.2,8,16,20,61,0.51,0.34,0.85,0.51,0.85,0.49,0.19,0.68,0.49,0.68,2022,Atletico Madrid
Héctor Herrera,MEX,MF,31,21,8,859,9.5,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.8,14,60,15,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,2022,Atletico Madrid
Saúl Ñíguez,ESP,"FW,MF",26,3,2,201,2.2,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,4,5,10,0,0.45,0.45,0,0.45,0.14,0.05,0.19,0.14,0.19,2022,Atletico Madrid
Javier Serrano,ESP,MF,18,5,1,68,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2022,Atletico Madrid
Daniel Wass,DEN,"DF,FW",32,1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2022,Atletico Madrid
Carlos Martín,ESP,DF,19,1,0,6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,Atletico Madrid
Giuliano Simeone,ARG,MF,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,Atletico Madrid
Benjamin Lecomte,FRA,GK,30,0,0,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Pablo Barrios,ESP,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Ibrahima Camara,ESP,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Sergio Camello,ESP,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Sergio Diez Roldan,ESP,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Antonio Gomis,ESP,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Ivo Grbić,CRO,GK,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Manu Lama,ESP,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Alberto Moreno,ESP,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Marco Moreno,ESP,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Nehuén Pérez,ARG,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Joan Rojas,ESP,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Ivan Šaponjić,SRB,FW,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Atletico Madrid
Squad Total,,,28.1,38,418,3420,38,63,45,108,59,4,5,111,7,54.4,50.6,40.2,90.8,705,1463,1456,1.66,1.18,2.84,1.55,2.74,1.43,1.06,2.49,1.33,2.39,2022,Atletico Madrid
Opponent Total,,,27.6,38,418,3420,38,40,28,68,33,7,8,102,4,33.4,27.4,20.8,48.2,495,1320,1304,1.05,0.74,1.79,0.87,1.61,0.88,0.55,1.43,0.72,1.27,2022,Atletico Madrid
Diego Carlos,BRA,DF,28,34,34,2957,32.9,3,0,3,3,0,0,4,1,2.1,2.1,0.2,2.3,1,99,5,0.09,0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,2022,Sevilla
Yassine Bounou,MAR,GK,30,31,31,2790,31,0,2,2,0,0,0,2,0,0,0,0.6,0.6,0,0,0,0,0.06,0.06,0,0.06,0,0.02,0.02,0,0.02,2022,Sevilla
Jules Koundé,FRA,DF,22,32,31,2736,30.4,2,1,3,2,0,0,2,2,1.1,1.1,2.3,3.4,48,168,35,0.07,0.03,0.1,0.07,0.1,0.04,0.08,0.11,0.04,0.11,2022,Sevilla
Joan Jordán,ESP,MF,27,36,31,2514,27.9,0,1,1,0,0,0,9,0,0.8,0.8,1.6,2.5,17,170,64,0,0.04,0.04,0,0.04,0.03,0.06,0.09,0.03,0.09,2022,Sevilla
Marcos Acuña,ARG,DF,29,31,26,2260,25.1,1,3,4,1,0,0,10,0,1.2,1.2,2.9,4.1,73,131,153,0.04,0.12,0.16,0.04,0.16,0.05,0.11,0.16,0.05,0.16,2022,Sevilla
Ivan Rakitić,CRO,MF,33,35,26,2182,24.2,4,6,10,3,1,2,5,0,3.2,1.6,2.6,4.2,23,160,62,0.16,0.25,0.41,0.12,0.37,0.13,0.11,0.24,0.07,0.17,2022,Sevilla
Lucas Ocampos,ARG,FW,27,30,23,2125,23.6,6,4,10,6,0,0,7,0,5.9,5.9,1.9,7.8,68,80,230,0.25,0.17,0.42,0.25,0.42,0.25,0.08,0.33,0.25,0.33,2022,Sevilla
Fernando,BRA,"MF,DF",34,24,21,1850,20.6,1,1,2,1,0,0,6,0,1,1,0.4,1.4,15,86,11,0.05,0.05,0.1,0.05,0.1,0.05,0.02,0.07,0.05,0.07,2022,Sevilla
Jesús Navas,ESP,DF,35,25,19,1786,19.8,0,3,3,0,0,0,4,0,0.4,0.4,4.6,5,58,117,181,0,0.15,0.15,0,0.15,0.02,0.23,0.25,0.02,0.25,2022,Sevilla
Papu Gómez,ARG,"FW,MF",33,29,19,1784,19.8,5,1,6,5,0,0,4,0,2,2,1.9,3.8,91,105,92,0.25,0.05,0.3,0.25,0.3,0.1,0.09,0.2,0.1,0.19,2022,Sevilla
Rafa Mir,ESP,FW,24,34,18,1808,20.1,10,0,10,10,0,0,6,0,7.5,7.5,0.3,7.8,18,16,76,0.5,0,0.5,0.5,0.5,0.37,0.02,0.39,0.37,0.39,2022,Sevilla
Thomas Delaney,DEN,MF,29,26,15,1549,17.2,2,1,3,2,0,0,4,1,1.2,1.2,0.8,2,14,64,17,0.12,0.06,0.17,0.12,0.17,0.07,0.04,0.11,0.07,0.11,2022,Sevilla
Youssef En-Nesyri,MAR,FW,24,23,15,1277,14.2,5,1,6,4,1,1,1,0,6.4,5.6,1.2,6.7,7,14,57,0.35,0.07,0.42,0.28,0.35,0.45,0.08,0.53,0.39,0.47,2022,Sevilla
Gonzalo Montiel,ARG,DF,24,18,15,1066,11.8,1,2,3,1,0,0,7,0,0.3,0.3,1.9,2.2,29,43,78,0.08,0.17,0.25,0.08,0.25,0.02,0.16,0.18,0.02,0.18,2022,Sevilla
Jesús Corona,MEX,"FW,DF",28,18,12,1157,12.9,2,4,6,2,0,0,2,0,1.6,1.6,3.1,4.6,37,54,130,0.16,0.31,0.47,0.16,0.47,0.12,0.24,0.36,0.12,0.36,2022,Sevilla
Karim Rekik,NED,DF,26,18,11,1098,12.2,0,2,2,0,0,0,2,0,0.2,0.2,0.4,0.6,12,30,13,0,0.16,0.16,0,0.16,0.02,0.03,0.05,0.02,0.05,2022,Sevilla
Óliver Torres,ESP,"MF,FW",26,26,11,1008,11.2,2,3,5,2,0,0,2,0,0.7,0.7,1.4,2,24,76,52,0.18,0.27,0.45,0.18,0.45,0.06,0.12,0.18,0.06,0.18,2022,Sevilla
Érik Lamela,ARG,"FW,MF",29,20,10,1015,11.3,5,2,7,5,0,0,5,0,3.1,3.1,1.7,4.8,26,62,90,0.44,0.18,0.62,0.44,0.62,0.27,0.15,0.42,0.27,0.42,2022,Sevilla
Nemanja Gudelj,SRB,"DF,MF",29,21,9,1046,11.6,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,6,20,5,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,2022,Sevilla
Ludwig Augustinsson,SWE,"DF,FW",27,19,9,793,8.8,0,1,1,0,0,0,3,0,0.4,0.4,0.8,1.2,12,19,46,0,0.11,0.11,0,0.11,0.04,0.09,0.13,0.04,0.13,2022,Sevilla
Anthony Martial,FRA,"FW,MF",25,9,7,490,5.4,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.5,14,11,43,0,0.18,0.18,0,0.18,0.07,0.02,0.09,0.07,0.09,2022,Sevilla
Marko Dmitrović,SRB,GK,29,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Sevilla
Suso,ESP,FW,27,8,6,384,4.3,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,9,18,39,0,0.23,0.23,0,0.23,0.08,0.04,0.12,0.08,0.12,2022,Sevilla
Munir El Haddadi,MAR,"FW,MF",25,16,4,474,5.3,2,0,2,2,0,0,3,0,1.4,1.4,0.6,1.9,3,15,28,0.38,0,0.38,0.38,0.38,0.26,0.11,0.36,0.26,0.36,2022,Sevilla
Óscar Rodríguez Arnaiz,ESP,"FW,MF",23,11,4,417,4.6,0,0,0,0,0,0,1,0,0.6,0.6,0.8,1.4,13,22,39,0,0,0,0,0,0.13,0.16,0.3,0.13,0.3,2022,Sevilla
Iván Romero,ESP,FW,20,5,2,178,2,0,0,0,0,0,0,0,0,0.7,0.7,0,0.7,3,4,17,0,0,0,0,0,0.35,0,0.35,0.35,0.35,2022,Sevilla
Oussama Idrissi,MAR,"MF,FW",25,5,2,127,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,5,16,0,0,0,0,0,0.1,0.05,0.15,0.1,0.15,2022,Sevilla
Javier Díaz,ESP,GK,24,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Sevilla
Carmona,ESP,DF,19,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2022,Sevilla
Luismi,ESP,"FW,MF",20,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,Sevilla
Pedro Ortiz,ESP,MF,20,1,0,7,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,0,5,0,0,0,0,0,0,3.23,6.93,10.16,3.23,10.16,2022,Sevilla
Valentino Scotta,ESP,DF,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Sevilla
Luuk de Jong,NED,FW,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Alberto López,ESP,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Alfonso Pastor,ESP,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Pablo Pérez,ESP,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Alejandro Pozo Pozo,ESP,"DF,FW",22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Nacho Quintana,ESP,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Kike Salas,ESP,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Juanlu Sánchez,ESP,MF,17,0,0,,,0,,,0,0,0,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,2022,Sevilla
Zarzana,ESP,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Sevilla
Squad Total,,,28.6,38,418,3420,38,51,40,91,49,2,3,97,4,42.4,40,32.5,72.5,625,1596,1580,1.34,1.05,2.39,1.29,2.34,1.12,0.86,1.97,1.05,1.91,2022,Sevilla
Opponent Total,,,27.8,38,418,3420,38,30,19,49,28,2,4,98,4,36.9,33.8,25,58.9,521,1182,1174,0.79,0.5,1.29,0.74,1.24,0.97,0.66,1.63,0.89,1.55,2022,Sevilla
Nabil Fekir,FRA,MF,28,34,33,2794,31,6,8,14,6,0,0,7,1,4.7,4.7,7,11.6,117,171,231,0.19,0.26,0.45,0.19,0.45,0.15,0.22,0.37,0.15,0.37,2022,Real Betis
Sergio Canales,ESP,"FW,MF",30,34,33,2791,31,5,8,13,5,0,0,6,0,4.1,4.1,5.6,9.8,99,238,166,0.16,0.26,0.42,0.16,0.42,0.13,0.18,0.31,0.13,0.31,2022,Real Betis
Guido Rodríguez,ARG,MF,27,32,29,2529,28.1,1,2,3,1,0,0,9,1,1,1,0.5,1.6,13,123,14,0.04,0.07,0.11,0.04,0.11,0.04,0.02,0.06,0.04,0.06,2022,Real Betis
Álex Moreno,ESP,DF,28,30,28,2404,26.7,5,3,8,5,0,0,3,1,3.8,3.8,1.9,5.7,93,97,175,0.19,0.11,0.3,0.19,0.3,0.14,0.07,0.21,0.14,0.21,2022,Real Betis
Juanmi,ESP,FW,28,33,26,2131,23.7,16,4,20,16,0,0,5,0,11.1,11.1,2.9,14,26,38,107,0.68,0.17,0.84,0.68,0.84,0.47,0.12,0.59,0.47,0.59,2022,Real Betis
Marc Bartra,ESP,DF,30,23,23,1993,22.1,1,0,1,1,0,0,5,0,1.6,1.6,0.1,1.7,14,59,5,0.05,0,0.05,0.05,0.05,0.07,0,0.08,0.07,0.08,2022,Real Betis
Germán Pezzella,ARG,DF,30,23,22,1988,22.1,1,0,1,1,0,0,5,1,1.3,1.3,0,1.3,2,22,5,0.05,0,0.05,0.05,0.05,0.06,0,0.06,0.06,0.06,2022,Real Betis
Héctor Bellerín,ESP,DF,26,23,22,1979,22,0,2,2,0,0,0,2,1,0.5,0.5,2.1,2.7,43,75,103,0,0.09,0.09,0,0.09,0.02,0.1,0.12,0.02,0.12,2022,Real Betis
Rui Silva,POR,GK,27,22,21,1964,21.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Real Betis
William Carvalho,POR,MF,29,33,20,1805,20.1,2,3,5,2,0,0,6,0,3.1,3.1,1.5,4.6,39,163,39,0.1,0.15,0.25,0.1,0.25,0.16,0.07,0.23,0.16,0.23,2022,Real Betis
Willian José,BRA,FW,29,32,19,1604,17.8,8,4,12,5,3,3,2,0,6.1,3.7,3,6.7,18,38,100,0.45,0.22,0.67,0.28,0.5,0.34,0.17,0.51,0.21,0.37,2022,Real Betis
Borja Iglesias,ESP,FW,28,33,18,1573,17.5,10,0,10,7,3,3,4,0,7.7,5.3,2.7,8,18,29,102,0.57,0,0.57,0.4,0.4,0.44,0.15,0.59,0.31,0.46,2022,Real Betis
Claudio Bravo,CHI,GK,38,17,17,1456,16.2,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2022,Real Betis
Víctor Ruiz,ESP,DF,32,18,17,1424,15.8,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1,5,54,2,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,2022,Real Betis
Andrés Guardado,MEX,MF,34,28,17,1393,15.5,0,1,1,0,0,0,4,0,0.9,0.9,0.4,1.2,13,95,17,0,0.06,0.06,0,0.06,0.06,0.02,0.08,0.06,0.08,2022,Real Betis
Édgar González,ESP,DF,24,21,14,1464,16.3,1,1,2,1,0,0,6,0,1.1,1.1,0.8,1.9,5,39,2,0.06,0.06,0.12,0.06,0.12,0.07,0.05,0.11,0.07,0.11,2022,Real Betis
Rodri,ESP,FW,21,21,10,881,9.8,1,2,3,1,0,0,1,0,1.4,1.4,1.8,3.2,24,59,78,0.1,0.2,0.31,0.1,0.31,0.14,0.18,0.32,0.14,0.32,2022,Real Betis
Aitor Ruibal,ESP,"FW,DF",25,19,9,856,9.5,0,0,0,0,0,0,6,0,1,1,1,2,21,28,72,0,0,0,0,0,0.11,0.11,0.21,0.11,0.21,2022,Real Betis
Youssouf Sabaly,SEN,DF,28,10,9,788,8.8,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,24,30,35,0,0.11,0.11,0,0.11,0.01,0.06,0.07,0.01,0.07,2022,Real Betis
Juan Miranda,ESP,DF,21,13,9,783,8.7,0,2,2,0,0,0,3,0,0.2,0.2,1.4,1.6,7,33,51,0,0.23,0.23,0,0.23,0.02,0.16,0.18,0.02,0.18,2022,Real Betis
Martín Montoya,ESP,DF,30,6,6,518,5.8,0,1,1,0,0,0,2,0,0.3,0.3,1,1.2,9,31,33,0,0.17,0.17,0,0.17,0.05,0.17,0.22,0.05,0.22,2022,Real Betis
